Nome: NOVA VENECIA
Codigo Estacao: A623
Latitude: -18.69527777
Longitude: -40.39055555
Altitude: 156.02
Situacao: Fechada
Data Inicial: 2010-01-01
Data Final: 2023-05-15
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MEDIA, DIARIA (AUT)(°C);
2017-12-05;null;null;
2017-12-06;null;null;
2017-12-07;null;null;
2017-12-08;null;null;
2017-12-09;null;null;
2017-12-10;null;null;
2017-12-11;null;null;
2017-12-12;null;null;
2017-12-13;null;null;
2017-12-14;null;null;
2017-12-15;null;null;
2017-12-16;null;null;
2017-12-17;null;null;
2017-12-18;null;null;
2017-12-19;null;null;
2017-12-20;null;null;
2017-12-21;null;null;
2017-12-22;null;null;
2017-12-23;null;null;
2017-12-24;null;null;
2017-12-25;null;null;
2017-12-26;null;null;
2017-12-27;null;null;
2017-12-28;null;null;
2017-12-29;null;null;
2017-12-30;null;null;
2017-12-31;null;null;
2018-01-01;null;null;
2018-01-02;null;null;
2018-01-03;null;null;
2018-01-04;null;null;
2018-01-05;null;null;
2018-01-06;null;null;
2018-01-07;null;null;
2018-01-08;null;null;
2018-01-09;null;null;
2018-01-10;null;null;
2018-01-11;null;null;
2018-01-12;null;null;
2018-01-13;null;null;
2018-01-14;null;null;
2018-01-15;null;null;
2018-01-16;null;null;
2018-01-17;null;null;
2018-01-18;null;null;
2018-01-19;null;null;
2018-01-20;null;null;
2018-01-21;null;null;
2018-01-22;null;null;
2018-01-23;null;null;
2018-01-24;null;null;
2018-01-25;null;null;
2018-01-26;null;null;
2018-01-27;null;null;
2018-01-28;null;null;
2018-01-29;null;null;
2018-01-30;null;null;
2018-01-31;null;null;
2018-02-01;null;null;
2018-02-02;null;null;
2018-02-03;null;null;
2018-02-04;null;null;
2018-02-05;null;null;
2018-02-06;null;null;
2018-02-07;null;null;
2018-02-08;null;null;
2018-02-09;null;null;
2018-02-10;null;null;
2018-02-11;null;null;
2018-02-12;null;null;
2018-02-13;null;null;
2018-02-14;null;null;
2018-02-15;null;null;
2018-02-16;null;null;
2018-02-17;null;null;
2018-02-18;null;null;
2018-02-19;null;null;
2018-02-20;null;null;
2018-02-21;null;null;
2018-02-22;null;null;
2018-02-23;null;null;
2018-02-24;null;null;
2018-02-25;null;null;
2018-02-26;null;null;
2018-02-27;null;null;
2018-02-28;null;null;
2018-03-01;null;null;
2018-03-02;null;null;
2018-03-03;null;null;
2018-03-04;null;null;
2018-03-05;null;null;
2018-03-06;null;null;
2018-03-07;null;null;
2018-03-08;null;null;
2018-03-09;null;null;
2018-03-10;null;null;
2018-03-11;null;null;
2018-03-12;null;null;
2018-03-13;null;null;
2018-03-14;null;null;
2018-03-15;null;null;
2018-03-16;null;null;
2018-03-17;null;null;
2018-03-18;null;null;
2018-03-19;null;null;
2018-03-20;null;null;
2018-03-21;null;null;
2018-03-22;null;null;
2018-03-23;null;null;
2018-03-24;null;null;
2018-03-25;null;null;
2018-03-26;null;null;
2018-03-27;null;null;
2018-03-28;null;null;
2018-03-29;null;null;
2018-03-30;null;null;
2018-03-31;null;null;
2018-04-01;null;null;
2018-04-02;null;null;
2018-04-03;null;null;
2018-04-04;null;null;
2018-04-05;null;null;
2018-04-06;null;null;
2018-04-07;null;null;
2018-04-08;null;null;
2018-04-09;null;null;
2018-04-10;null;null;
2018-04-11;null;null;
2018-04-12;null;null;
2018-04-13;null;null;
2018-04-14;null;null;
2018-04-15;null;null;
2018-04-16;null;null;
2018-04-17;null;null;
2018-04-18;null;null;
2018-04-19;null;null;
2018-04-20;null;null;
2018-04-21;0;21,5;
2018-04-22;0;21,2;
2018-04-23;,2;22,9;
2018-04-24;25,6;23,3;
2018-04-25;1,6;22,7;
2018-04-26;3,6;23,2;
2018-04-27;1,8;23,2;
2018-04-28;,8;23,1;
2018-04-29;0;22,7;
2018-04-30;0;21,8;
2018-05-01;0;23,4;
2018-05-02;0;23,4;
2018-05-03;0;22,7;
2018-05-04;0;23,3;
2018-05-05;2,2;24,1;
2018-05-06;0;23,8;
2018-05-07;0;23,1;
2018-05-08;0;22,1;
2018-05-09;4,8;21,1;
2018-05-10;7,4;21,9;
2018-05-11;0;21,5;
2018-05-12;0;22,2;
2018-05-13;0;24,1;
2018-05-14;0;22,4;
2018-05-15;1;21,9;
2018-05-16;1,6;23,3;
2018-05-17;0;23,2;
2018-05-18;41,8;22,7;
2018-05-19;0;23,5;
2018-05-20;0;23,9;
2018-05-21;0;21,2;
2018-05-22;0;22,2;
2018-05-23;0;22,4;
2018-05-24;0;21,8;
2018-05-25;2,4;20,7;
2018-05-26;15,2;19,3;
2018-05-27;,8;21,2;
2018-05-28;0;21,2;
2018-05-29;,2;21;
2018-05-30;,2;20,4;
2018-05-31;0;20,9;
2018-06-01;0;21,8;
2018-06-02;1;22,6;
2018-06-03;,2;23,3;
2018-06-04;0;21,8;
2018-06-05;0;20,4;
2018-06-06;0;21,4;
2018-06-07;0;22;
2018-06-08;0;23,6;
2018-06-09;0;22,2;
2018-06-10;0;22,2;
2018-06-11;0;22,1;
2018-06-12;0;23,1;
2018-06-13;,2;22,7;
2018-06-14;,2;22,5;
2018-06-15;,2;22,5;
2018-06-16;,2;22,3;
2018-06-17;0;22;
2018-06-18;0;21;
2018-06-19;11;20,6;
2018-06-20;,2;20,3;
2018-06-21;0;21,1;
2018-06-22;0;21,6;
2018-06-23;0;22,4;
2018-06-24;,8;22,5;
2018-06-25;0;23;
2018-06-26;,2;21,6;
2018-06-27;0;21,7;
2018-06-28;0;20,5;
2018-06-29;,2;19,8;
2018-06-30;4,2;21,3;
2018-07-01;0;22,4;
2018-07-02;0;22,1;
2018-07-03;0;22,9;
2018-07-04;0;22,5;
2018-07-05;0;21,7;
2018-07-06;,2;20,5;
2018-07-07;0;20,4;
2018-07-08;0;21,7;
2018-07-09;0;23,6;
2018-07-10;,2;21,5;
2018-07-11;0;20,4;
2018-07-12;0;20,3;
2018-07-13;0;21;
2018-07-14;,2;21,6;
2018-07-15;0;21,3;
2018-07-16;0;20,9;
2018-07-17;,6;20,8;
2018-07-18;2,4;20,1;
2018-07-19;1,6;21,6;
2018-07-20;0;21,5;
2018-07-21;0;20,3;
2018-07-22;0;20,9;
2018-07-23;4,4;20,6;
2018-07-24;,2;20,8;
2018-07-25;0;20,6;
2018-07-26;0;19,9;
2018-07-27;0;20,3;
2018-07-28;0;21,3;
2018-07-29;0;21,4;
2018-07-30;,2;21,9;
2018-07-31;0;22;
2018-08-01;0;20,9;
2018-08-02;3;20,8;
2018-08-03;8,2;21,6;
2018-08-04;0;21,9;
2018-08-05;0;23,8;
2018-08-06;0;23,6;
2018-08-07;9;22;
2018-08-08;,2;21,3;
2018-08-09;1,6;23,2;
2018-08-10;,2;22,9;
2018-08-11;0;24,3;
2018-08-12;0;21,6;
2018-08-13;0;21,6;
2018-08-14;0;21,1;
2018-08-15;0;21,6;
2018-08-16;0;22,2;
2018-08-17;0;20,9;
2018-08-18;0;20,5;
2018-08-19;0;20,3;
2018-08-20;0;null;
2018-08-21;0;22,3;
2018-08-22;0;23,2;
2018-08-23;0;22,5;
2018-08-24;,2;21,4;
2018-08-25;6,2;23,4;
2018-08-26;0;23,4;
2018-08-27;2;19,7;
2018-08-28;4,4;19,9;
2018-08-29;11,4;19,6;
2018-08-30;67,4;21,6;
2018-08-31;,2;21,3;
2018-09-01;0;21,8;
2018-09-02;0;22,5;
2018-09-03;0;22,5;
2018-09-04;0;23,8;
2018-09-05;2,4;21,4;
2018-09-06;1,4;21,1;
2018-09-07;0;21,1;
2018-09-08;0;20,8;
2018-09-09;0;19,4;
2018-09-10;,8;21,5;
2018-09-11;0;22,5;
2018-09-12;1;19,4;
2018-09-13;4,2;20;
2018-09-14;1,4;21,5;
2018-09-15;0;21,4;
2018-09-16;0;23,6;
2018-09-17;1;21,7;
2018-09-18;1,4;23,9;
2018-09-19;1;23,8;
2018-09-20;,2;24,3;
2018-09-21;0;24,9;
2018-09-22;0;23,6;
2018-09-23;1;24,6;
2018-09-24;0;24,8;
2018-09-25;0;25;
2018-09-26;0;24,1;
2018-09-27;0;25,2;
2018-09-28;0;24,8;
2018-09-29;0;25,2;
2018-09-30;4,8;25,2;
2018-10-01;0;25;
2018-10-02;0;24,9;
2018-10-03;0;24,7;
2018-10-04;0;25,4;
2018-10-05;,2;24,1;
2018-10-06;4,4;21,4;
2018-10-07;,6;21,2;
2018-10-08;10,8;24,1;
2018-10-09;0;24,7;
2018-10-10;0;24,9;
2018-10-11;0;25,4;
2018-10-12;,6;24,6;
2018-10-13;,2;25,1;
2018-10-14;0;25,5;
2018-10-15;0;25,2;
2018-10-16;2,2;23,3;
2018-10-17;3,2;23,9;
2018-10-18;11,2;25,2;
2018-10-19;0;24,5;
2018-10-20;41,4;22,6;
2018-10-21;,6;20,7;
2018-10-22;0;21,4;
2018-10-23;0;23,6;
2018-10-24;,2;23,2;
2018-10-25;1,6;22,6;
2018-10-26;22,4;25,1;
2018-10-27;44,8;24,8;
2018-10-28;11,8;23,4;
2018-10-29;3,6;20,2;
2018-10-30;1;22;
2018-10-31;0;24,1;
2018-11-01;0;26,1;
2018-11-02;0;24,6;
2018-11-03;2,4;25,3;
2018-11-04;,2;25,8;
2018-11-05;10;22,8;
2018-11-06;28;22,3;
2018-11-07;20,6;23,8;
2018-11-08;1,2;23,9;
2018-11-09;37,8;21,1;
2018-11-10;40,4;19,2;
2018-11-11;21,8;21,5;
2018-11-12;6,8;23,9;
2018-11-13;,6;24,2;
2018-11-14;1,6;25,2;
2018-11-15;0;25,8;
2018-11-16;0;26;
2018-11-17;0;25;
2018-11-18;2,6;25,1;
2018-11-19;0;25,3;
2018-11-20;0;24,2;
2018-11-21;9,8;22,9;
2018-11-22;2,2;23,8;
2018-11-23;2,6;23,9;
2018-11-24;1,4;23,2;
2018-11-25;11;23,5;
2018-11-26;,4;23,5;
2018-11-27;,4;24,1;
2018-11-28;0;23,3;
2018-11-29;,2;24,9;
2018-11-30;0;25,4;
2018-12-01;0;24,9;
2018-12-02;19,2;24,7;
2018-12-03;34,6;21,7;
2018-12-04;14,6;22,3;
2018-12-05;1,2;25,3;
2018-12-06;,2;25,9;
2018-12-07;0;25,9;
2018-12-08;51;21,8;
2018-12-09;13,6;20,5;
2018-12-10;4,6;21;
2018-12-11;4;22,9;
2018-12-12;28,6;25;
2018-12-13;1,2;25,3;
2018-12-14;,2;25,8;
2018-12-15;0;26,3;
2018-12-16;0;25,3;
2018-12-17;,6;24,9;
2018-12-18;,2;25,9;
2018-12-19;0;26,2;
2018-12-20;,2;25,8;
2018-12-21;0;26,2;
2018-12-22;0;26,2;
2018-12-23;0;26,3;
2018-12-24;0;26,7;
2018-12-25;1,2;26,1;
2018-12-26;65,8;24,9;
2018-12-27;43,2;24,2;
2018-12-28;9,2;24,4;
2018-12-29;1,2;23,6;
2018-12-30;9,8;23,5;
2018-12-31;,8;24,3;
2019-01-01;0;26,7;
2019-01-02;0;26,8;
2019-01-03;0;26,3;
2019-01-04;,2;26,1;
2019-01-05;0;25,8;
2019-01-06;,2;25,4;
2019-01-07;0;25,8;
2019-01-08;0;25,6;
2019-01-09;0;25,1;
2019-01-10;1,6;25,1;
2019-01-11;0;25,5;
2019-01-12;0;24;
2019-01-13;10;25,1;
2019-01-14;0;25,7;
2019-01-15;0;26,1;
2019-01-16;0;27,3;
2019-01-17;0;26,4;
2019-01-18;0;26,1;
2019-01-19;,2;26,9;
2019-01-20;0;26,9;
2019-01-21;0;26,7;
2019-01-22;0;26,5;
2019-01-23;0;26,7;
2019-01-24;,2;26,1;
2019-01-25;,2;26,6;
2019-01-26;0;26,9;
2019-01-27;,4;26;
2019-01-28;0;27,5;
2019-01-29;0;27,6;
2019-01-30;0;27,1;
2019-01-31;,2;26,9;
2019-02-01;0;27,1;
2019-02-02;0;26,8;
2019-02-03;0;27,7;
2019-02-04;0;28;
2019-02-05;0;27,1;
2019-02-06;0;26,6;
2019-02-07;0;26,2;
2019-02-08;41;25,4;
2019-02-09;,2;26,4;
2019-02-10;0;26,7;
2019-02-11;1;26,9;
2019-02-12;0;27,2;
2019-02-13;0;26,8;
2019-02-14;,2;26,1;
2019-02-15;0;26,7;
2019-02-16;0;27,5;
2019-02-17;29;25,1;
2019-02-18;,2;28,1;
2019-02-19;2,2;28,1;
2019-02-20;0;28,6;
2019-02-21;0;28;
2019-02-22;0;28,2;
2019-02-23;0;29;
2019-02-24;,2;29,1;
2019-02-25;0;28,7;
2019-02-26;0;28,6;
2019-02-27;0;28;
2019-02-28;0;28,3;
2019-03-01;0;27,6;
2019-03-02;0;26,2;
2019-03-03;4,8;27,2;
2019-03-04;1,4;25,6;
2019-03-05;10,4;25,1;
2019-03-06;9,6;26,7;
2019-03-07;6,6;26,6;
2019-03-08;0;26,1;
2019-03-09;0;27,6;
2019-03-10;0;27,8;
2019-03-11;0;27,3;
2019-03-12;0;27,1;
2019-03-13;,2;27,8;
2019-03-14;0;28,5;
2019-03-15;0;27,2;
2019-03-16;2,6;27,2;
2019-03-17;0;27,8;
2019-03-18;0;28,1;
2019-03-19;0;28,7;
2019-03-20;0;28,4;
2019-03-21;0;26,3;
2019-03-22;,2;25,8;
2019-03-23;0;25,6;
2019-03-24;,2;26,1;
2019-03-25;0;28,1;
2019-03-26;0;27,1;
2019-03-27;0;26,2;
2019-03-28;0;26,4;
2019-03-29;0;25,7;
2019-03-30;0;25,6;
2019-03-31;0;25,8;
2019-04-01;0;26,6;
2019-04-02;0;26,1;
2019-04-03;0;26;
2019-04-04;0;26,8;
2019-04-05;0;27,6;
2019-04-06;0;27,9;
2019-04-07;0;27,6;
2019-04-08;0;27,7;
2019-04-09;0;27,6;
2019-04-10;12,4;25,2;
2019-04-11;9,2;25,7;
2019-04-12;0;26,5;
2019-04-13;0;26,8;
2019-04-14;0;25,9;
2019-04-15;13;25,8;
2019-04-16;2;24,6;
2019-04-17;5,4;26;
2019-04-18;0;27,6;
2019-04-19;0;27,1;
2019-04-20;0;26,5;
2019-04-21;,2;26,8;
2019-04-22;0;26,9;
2019-04-23;0;26,9;
2019-04-24;3;24,6;
2019-04-25;11,2;24,6;
2019-04-26;4,8;25,1;
2019-04-27;,6;25,8;
2019-04-28;0;26,5;
2019-04-29;0;26,3;
2019-04-30;0;25,5;
2019-05-01;0;24,8;
2019-05-02;,2;25,8;
2019-05-03;0;25;
2019-05-04;2,2;25,3;
2019-05-05;,4;24,2;
2019-05-06;1,4;25,3;
2019-05-07;,2;26,1;
2019-05-08;0;25,3;
2019-05-09;0;23,4;
2019-05-10;0;23,2;
2019-05-11;0;24,5;
2019-05-12;0;25;
2019-05-13;0;25,7;
2019-05-14;0;25,9;
2019-05-15;,2;26;
2019-05-16;,8;23,8;
2019-05-17;0;22,8;
2019-05-18;12,8;21,7;
2019-05-19;3,2;23,1;
2019-05-20;0;24;
2019-05-21;,2;24,3;
2019-05-22;0;24,9;
2019-05-23;0;24,6;
2019-05-24;,2;24,5;
2019-05-25;0;25,4;
2019-05-26;0;24,2;
2019-05-27;0;24,7;
2019-05-28;0;25,4;
2019-05-29;,2;25;
2019-05-30;0;24,6;
2019-05-31;0;25,4;
2019-06-01;,2;25,4;
2019-06-02;,2;25,2;
2019-06-03;0;24,5;
2019-06-04;,2;24,4;
2019-06-05;0;22,6;
2019-06-06;0;21;
2019-06-07;0;20,6;
2019-06-08;0;21,9;
2019-06-09;0;22,8;
2019-06-10;1,2;21,2;
2019-06-11;6,2;21,8;
2019-06-12;6,6;21,7;
2019-06-13;14,4;22,7;
2019-06-14;0;22,6;
2019-06-15;0;23,1;
2019-06-16;,2;22,2;
2019-06-17;0;22,1;
2019-06-18;0;22;
2019-06-19;0;21,9;
2019-06-20;,2;22,5;
2019-06-21;0;22;
2019-06-22;13,8;20,7;
2019-06-23;,2;21;
2019-06-24;,6;21,6;
2019-06-25;,2;23,1;
2019-06-26;,2;23,1;
2019-06-27;0;24,1;
2019-06-28;,2;22,1;
2019-06-29;1;22,3;
2019-06-30;1,8;21,9;
2019-07-01;10,4;22,6;
2019-07-02;0;23,9;
2019-07-03;0;23,3;
2019-07-04;,2;24,3;
2019-07-05;0;25,9;
2019-07-06;0;22,4;
2019-07-07;0;19,7;
2019-07-08;0;19,3;
2019-07-09;0;18,4;
2019-07-10;0;18,6;
2019-07-11;0;19,9;
2019-07-12;,2;20,5;
2019-07-13;,2;21,2;
2019-07-14;,2;21,9;
2019-07-15;0;22,7;
2019-07-16;0;23,1;
2019-07-17;0;21,2;
2019-07-18;0;19,5;
2019-07-19;0;18,7;
2019-07-20;3;18,8;
2019-07-21;3,4;19,6;
2019-07-22;4,8;20,3;
2019-07-23;1,4;21,2;
2019-07-24;0;20,3;
2019-07-25;1;21,2;
2019-07-26;,4;19,8;
2019-07-27;,4;20,9;
2019-07-28;,2;22,3;
2019-07-29;1,6;19,7;
2019-07-30;7,4;20,8;
2019-07-31;0;21,8;
2019-08-01;,4;22,9;
2019-08-02;0;22,5;
2019-08-03;,2;22,4;
2019-08-04;,2;21,5;
2019-08-05;0;19,8;
2019-08-06;6,6;19,7;
2019-08-07;24,2;21;
2019-08-08;4;21,5;
2019-08-09;0;21,4;
2019-08-10;0;22,7;
2019-08-11;,2;22,7;
2019-08-12;0;22;
2019-08-13;,2;21,7;
2019-08-14;0;21,8;
2019-08-15;0;20,2;
2019-08-16;0;19,7;
2019-08-17;0;20,1;
2019-08-18;,2;20,9;
2019-08-19;0;23,4;
2019-08-20;0;23,9;
2019-08-21;0;22,9;
2019-08-22;0;21,2;
2019-08-23;0;20,7;
2019-08-24;14,2;21,9;
2019-08-25;13,6;20,5;
2019-08-26;,4;20,8;
2019-08-27;,4;20,5;
2019-08-28;0;20,9;
2019-08-29;0;20,4;
2019-08-30;0;20,9;
2019-08-31;0;21,9;
2019-09-01;0;23,2;
2019-09-02;0;23,5;
2019-09-03;0;24,1;
2019-09-04;0;24,2;
2019-09-05;0;23,9;
2019-09-06;4,2;20,5;
2019-09-07;,4;20,3;
2019-09-08;0;22;
2019-09-09;,2;21,4;
2019-09-10;0;23,2;
2019-09-11;0;22,7;
2019-09-12;,2;23,4;
2019-09-13;0;24,7;
2019-09-14;0;24,1;
2019-09-15;0;24,1;
2019-09-16;,6;23,2;
2019-09-17;0;23,8;
2019-09-18;0;24,6;
2019-09-19;0;24,4;
2019-09-20;0;25;
2019-09-21;0;24,8;
2019-09-22;0;24,3;
2019-09-23;5,4;22,1;
2019-09-24;0;20,6;
2019-09-25;0;21,2;
2019-09-26;0;22;
2019-09-27;0;24,1;
2019-09-28;1,4;22,3;
2019-09-29;,8;21,5;
2019-09-30;0;22,7;
2019-10-01;16,6;20,7;
2019-10-02;3,2;22,8;
2019-10-03;0;23,2;
2019-10-04;,6;21,8;
2019-10-05;19,6;23,4;
2019-10-06;0;23,4;
2019-10-07;,4;24,1;
2019-10-08;0;24,4;
2019-10-09;0;24,6;
2019-10-10;,4;24,6;
2019-10-11;0;23,4;
2019-10-12;2,6;23,5;
2019-10-13;2,2;24;
2019-10-14;0;24,1;
2019-10-15;0;24,2;
2019-10-16;1,2;24,5;
2019-10-17;0;23,4;
2019-10-18;0;24,6;
2019-10-19;0;26,1;
2019-10-20;0;24,8;
2019-10-21;0;22,2;
2019-10-22;3,2;24,2;
2019-10-23;33,4;22,2;
2019-10-24;36,6;23,2;
2019-10-25;0;24,3;
2019-10-26;0;25,9;
2019-10-27;0;26,4;
2019-10-28;0;25,7;
2019-10-29;0;25,3;
2019-10-30;0;25,4;
2019-10-31;0;25,6;
2019-11-01;0;26,1;
2019-11-02;1,2;24,2;
2019-11-03;,6;24,9;
2019-11-04;0;27,2;
2019-11-05;0;27,6;
2019-11-06;0;26,6;
2019-11-07;1,2;26,5;
2019-11-08;0;null;
2019-11-09;null;null;
2019-11-10;0;26,9;
2019-11-11;0;27,5;
2019-11-12;,6;25;
2019-11-13;0;23,7;
2019-11-14;29,4;25,2;
2019-11-15;0;25,4;
2019-11-16;15,8;23;
2019-11-17;1,6;22,2;
2019-11-18;3,4;23,1;
2019-11-19;1,8;23,8;
2019-11-20;31,6;23;
2019-11-21;2;23;
2019-11-22;11;24,6;
2019-11-23;5,2;27;
2019-11-24;20;22,8;
2019-11-25;17,4;21,1;
2019-11-26;0;21,9;
2019-11-27;0;22,7;
2019-11-28;0;25,1;
2019-11-29;14;24,2;
2019-11-30;,2;24,5;
2019-12-01;,2;27,2;
2019-12-02;18;25,5;
2019-12-03;14,2;21,9;
2019-12-04;4,8;21,9;
2019-12-05;37,8;25,1;
2019-12-06;,4;26,1;
2019-12-07;3,4;23,3;
2019-12-08;,2;20,8;
2019-12-09;1,8;23,4;
2019-12-10;0;26,1;
2019-12-11;0;26,1;
2019-12-12;0;25,7;
2019-12-13;0;25,9;
2019-12-14;0;26;
2019-12-15;0;25,6;
2019-12-16;2,2;24,6;
2019-12-17;,6;26,2;
2019-12-18;0;26,7;
2019-12-19;0;26,5;
2019-12-20;0;26,4;
2019-12-21;0;26,3;
2019-12-22;0;27,1;
2019-12-23;0;26,8;
2019-12-24;0;26,2;
2019-12-25;13,8;24,8;
2019-12-26;3,2;23,5;
2019-12-27;14,6;25,3;
2019-12-28;5;24;
2019-12-29;,2;24,5;
2019-12-30;1,8;24,7;
2019-12-31;0;25,1;
2020-01-01;0;25,7;
2020-01-02;0;26;
2020-01-03;9,2;25,6;
2020-01-04;52,4;25,3;
2020-01-05;0;27;
2020-01-06;,2;26,1;
2020-01-07;2,8;26,9;
2020-01-08;0;26,8;
2020-01-09;0;25,9;
2020-01-10;0;26,4;
2020-01-11;0;27,3;
2020-01-12;0;27,2;
2020-01-13;0;27,5;
2020-01-14;0;25,8;
2020-01-15;1;25,4;
2020-01-16;0;27,3;
2020-01-17;0;27,2;
2020-01-18;3,8;25,9;
2020-01-19;,4;25,5;
2020-01-20;0;25,7;
2020-01-21;17,8;24,2;
2020-01-22;24,2;24,3;
2020-01-23;,8;24,1;
2020-01-24;7,4;23,6;
2020-01-25;13,2;24,2;
2020-01-26;6;22,8;
2020-01-27;12;24,1;
2020-01-28;36,2;25,1;
2020-01-29;,4;26,7;
2020-01-30;1,2;26,9;
2020-01-31;0;26,9;
2020-02-01;0;27;
2020-02-02;0;27;
2020-02-03;0;26,9;
2020-02-04;0;26,5;
2020-02-05;0;26,5;
2020-02-06;11,2;25,7;
2020-02-07;,2;24,2;
2020-02-08;4,6;25,4;
2020-02-09;12,4;26,7;
2020-02-10;24,8;27,1;
2020-02-11;0;27,3;
2020-02-12;,6;25,4;
2020-02-13;0;26;
2020-02-14;,8;26,4;
2020-02-15;,2;26,5;
2020-02-16;0;27;
2020-02-17;0;26,6;
2020-02-18;,2;26,9;
2020-02-19;0;26,7;
2020-02-20;0;26,8;
2020-02-21;0;27,8;
2020-02-22;0;28,3;
2020-02-23;11,6;23,8;
2020-02-24;1;25;
2020-02-25;,6;26,8;
2020-02-26;0;27,5;
2020-02-27;0;27,4;
2020-02-28;8;24,9;
2020-02-29;1;26,1;
2020-03-01;,8;25,9;
2020-03-02;23;24,7;
2020-03-03;18,6;25,8;
2020-03-04;0;26,9;
2020-03-05;29,6;24,2;
2020-03-06;36,6;21,9;
2020-03-07;5,6;20,4;
2020-03-08;27;21,4;
2020-03-09;2,6;23,8;
2020-03-10;,2;24,5;
2020-03-11;1,4;25;
2020-03-12;1,6;24,9;
2020-03-13;10,4;24,5;
2020-03-14;4;24,4;
2020-03-15;2,2;24,4;
2020-03-16;,2;25,1;
2020-03-17;3,4;25,9;
2020-03-18;0;26,1;
2020-03-19;0;26;
2020-03-20;0;26,7;
2020-03-21;12,8;26,4;
2020-03-22;,6;24,7;
2020-03-23;1,6;24;
2020-03-24;0;23,9;
2020-03-25;0;23,2;
2020-03-26;,2;23,7;
2020-03-27;0;24,6;
2020-03-28;0;25;
2020-03-29;0;25,5;
2020-03-30;0;25,4;
2020-03-31;,2;25,5;
2020-04-01;0;26,5;
2020-04-02;0;26,5;
2020-04-03;0;28,5;
2020-04-04;,2;26,2;
2020-04-05;0;24;
2020-04-06;0;25;
2020-04-07;0;26,6;
2020-04-08;35,6;24,1;
2020-04-09;1,4;21,6;
2020-04-10;1,4;21,9;
2020-04-11;1,6;24,4;
2020-04-12;,2;24,7;
2020-04-13;0;23,7;
2020-04-14;0;23,4;
2020-04-15;0;24,3;
2020-04-16;0;25,7;
2020-04-17;0;25,3;
2020-04-18;,2;23,8;
2020-04-19;0;23,9;
2020-04-20;0;24,2;
2020-04-21;0;23,4;
2020-04-22;0;24,1;
2020-04-23;0;23,3;
2020-04-24;0;23,4;
2020-04-25;0;22,5;
2020-04-26;2,8;23,6;
2020-04-27;1,2;23;
2020-04-28;0;23;
2020-04-29;0;21,8;
2020-04-30;1,6;23,2;
2020-05-01;,2;23,7;
2020-05-02;0;24,5;
2020-05-03;,2;23,7;
2020-05-04;0;22,8;
2020-05-05;0;22,7;
2020-05-06;,2;24;
2020-05-07;0;22,7;
2020-05-08;10,8;20,3;
2020-05-09;0;21,1;
2020-05-10;,2;20,4;
2020-05-11;0;20,9;
2020-05-12;0;22,2;
2020-05-13;,2;22,8;
2020-05-14;0;24;
2020-05-15;,2;23,3;
2020-05-16;29;21,3;
2020-05-17;9,6;21,9;
2020-05-18;0;23,3;
2020-05-19;0;22,4;
2020-05-20;0;22,2;
2020-05-21;,8;22,6;
2020-05-22;0;22,5;
2020-05-23;,8;24,2;
2020-05-24;,2;24,7;
2020-05-25;5,2;22,1;
2020-05-26;,6;24;
2020-05-27;0;21,2;
2020-05-28;,2;19,2;
2020-05-29;0;20,2;
2020-05-30;0;20,6;
2020-05-31;0;21,6;
2020-06-01;0;22,5;
2020-06-02;0;22,9;
2020-06-03;0;23,7;
2020-06-04;,2;23,4;
2020-06-05;,2;21,8;
2020-06-06;0;21,9;
2020-06-07;2,6;21,5;
2020-06-08;6,8;23,2;
2020-06-09;0;22,9;
2020-06-10;0;24,1;
2020-06-11;0;24,4;
2020-06-12;,2;23,6;
2020-06-13;,2;23;
2020-06-14;0;23,8;
2020-06-15;,4;22,6;
2020-06-16;,2;21,1;
2020-06-17;9,8;20,5;
2020-06-18;1,4;20,6;
2020-06-19;,8;22;
2020-06-20;,2;22,5;
2020-06-21;,2;21,8;
2020-06-22;0;21,4;
2020-06-23;,2;20,1;
2020-06-24;0;20;
2020-06-25;0;21,4;
2020-06-26;,2;22,2;
2020-06-27;0;22,2;
2020-06-28;0;22,1;
2020-06-29;,8;19,8;
2020-06-30;4,8;19,7;
2020-07-01;4,8;22,8;
2020-07-02;0;21,6;
2020-07-03;0;23,1;
2020-07-04;0;22,5;
2020-07-05;0;21,9;
2020-07-06;,2;21,6;
2020-07-07;0;21,1;
2020-07-08;,2;21;
2020-07-09;0;22,5;
2020-07-10;,2;21,2;
2020-07-11;0;20,6;
2020-07-12;3,2;20,9;
2020-07-13;0;22,8;
2020-07-14;,2;23,7;
2020-07-15;0;22,5;
2020-07-16;,8;20,2;
2020-07-17;0;21,1;
2020-07-18;0;20,1;
2020-07-19;,8;19,4;
2020-07-20;8,2;20,5;
2020-07-21;10,4;21;
2020-07-22;,4;20,8;
2020-07-23;,2;20,5;
2020-07-24;,2;20,8;
2020-07-25;2;19,9;
2020-07-26;2,4;20,7;
2020-07-27;4,4;21,9;
2020-07-28;,2;20,9;
2020-07-29;,2;21,9;
2020-07-30;0;21,1;
2020-07-31;0;19,8;
2020-08-01;,2;20,4;
2020-08-02;0;20,3;
2020-08-03;0;19,6;
2020-08-04;0;19,5;
2020-08-05;0;20,4;
2020-08-06;0;20,5;
2020-08-07;0;20,8;
2020-08-08;0;20,1;
2020-08-09;0;21,1;
2020-08-10;0;20,2;
